8/2p2kp1/1ppp4/r3P3/7r/8/PPP4P/1K1R2R1 b - - 0 27,-155
8/2p2kp1/1ppp4/4r3/7r/8/PPP4P/1K1R2R1 w - - 0 28,-143
8/2p2kp1/1ppp4/4r3/7r/8/PPP3RP/1K1R4 b - - 1 28,-189
8/2p2k2/1ppp2p1/4r3/7r/8/PPP3RP/1K1R4 w - - 0 29,-172
8/2p2k2/1ppp2p1/4r3/7r/8/PPP3RP/1K4R1 b - - 1 29,-154
8/2p2k2/1ppp4/4r1p1/7r/8/PPP3RP/1K4R1 w - - 0 30,-25
8/2p2k2/1ppp4/4r1R1/7r/8/PPP4P/1K4R1 b - - 0 30,-36
8/2p2k2/1ppp4/6r1/7r/8/PPP4P/1K4R1 w - - 0 31,-28
8/2p2k2/1ppp4/6R1/7r/8/PPP4P/1K6 b - - 0 31,-31
8/2p2k2/1ppp4/6R1/8/8/PPP4r/1K6 w - - 0 32,-25
8/2p2k2/1ppp4/6R1/8/1P6/P1P4r/1K6 b - - 0 32,-25
8/2p2k2/1p1p4/2p3R1/8/1P6/P1P4r/1K6 w - - 0 33,-24
8/2p2k2/1p1p4/2p3R1/8/1P6/PKP4r/8 b - - 1 33,-33
8/2p2k2/3p4/1pp3R1/8/1P6/PKP4r/8 w - - 0 34,-42
8/2p2k2/3p4/1pp3R1/8/PP6/1KP4r/8 b - - 0 34,-36
8/2p5/3pk3/1pp3R1/8/PP6/1KP4r/8 w - - 1 35,-15
8/2p3R1/3pk3/1pp5/8/PP6/1KP4r/8 b - - 2 35,-25
8/6R1/2ppk3/1pp5/8/PP6/1KP4r/8 w - - 0 36,-21
8/2R5/2ppk3/1pp5/8/PP6/1KP4r/8 b - - 1 36,-31
8/2R5/2pp4/1ppk4/8/PP6/1KP4r/8 w - - 2 37,-28
8/R7/2pp4/1ppk4/8/PP6/1KP4r/8 b - - 3 37,-37
8/R7/2pp4/1p1k4/2p5/PP6/1KP4r/8 w - - 0 38,-47
8/R7/2pp4/1p1k4/2P5/P7/1KP4r/8 b - - 0 38,-155
8/R7/2pp4/1p6/2k5/P7/1KP4r/8 w - - 0 39,-59
8/2R5/2pp4/1p6/2k5/P7/1KP4r/8 b - - 1 39,-108
8/2R5/3p4/1pp5/2k5/P7/1KP4r/8 w - - 0 40,-100
8/6R1/3p4/1pp5/2k5/P7/1KP4r/8 b - - 1 40,-115
8/6R1/8/1ppp4/2k5/P7/1KP4r/8 w - - 0 41,-86
8/6R1/8/1ppp4/P1k5/8/1KP4r/8 b - - 0 41,-531
8/6R1/8/2pp4/p1k5/8/1KP4r/8 w - - 0 42,-550
8/R7/8/2pp4/p1k5/8/1KP4r/8 b - - 1 42,-522
8/R7/8/1kpp4/p7/8/1KP4r/8 w - - 2 43,-523
8/3R4/8/1kpp4/p7/8/1KP4r/8 b - - 3 43,-690
8/3R4/2k5/2pp4/p7/8/1KP4r/8 w - - 4 44,-515
8/R7/2k5/2pp4/p7/8/1KP4r/8 b - - 5 44,-458
8/R7/2k5/2pp4/p6r/8/1KP5/8 w - - 6 45,-364
8/R7/2k5/2pp4/p6r/K7/2P5/8 b - - 7 45,-425
8/R7/2k5/2pp4/p1r5/K7/2P5/8 w - - 8 46,-409
8/8/2k5/2pp4/R1r5/K7/2P5/8 b - - 0 46,-705
8/8/2k5/2pp4/R7/K7/2r5/8 w - - 0 47,-739
rnb1kbnr/ppp1pppp/8/3q4/8/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 3,44
rn2kbnr/ppp1pppp/8/3q4/6b1/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 4,68
rn2kbnr/ppp1pppp/8/3q4/6b1/5N2/PPPPBPPP/RNBQK2R b KQkq - 3 4,66
rn2kbnr/ppp1ppp1/8/3q3p/6b1/5N2/PPPPBPPP/RNBQK2R w KQkq - 0 5,142
rn2kbnr/ppp1ppp1/8/3q3p/6b1/5N1P/PPPPBPP1/RNBQK2R b KQkq - 0 5,59
rn2kbnr/ppp1ppp1/8/3q3p/8/5b1P/PPPPBPP1/RNBQK2R w KQkq - 0 6,73
rn2kbnr/ppp1ppp1/8/3q3p/8/5B1P/PPPP1PP1/RNBQK2R b KQkq - 0 6,76
rn2kbnr/ppp1ppp1/8/1q5p/8/5B1P/PPPP1PP1/RNBQK2R w KQkq - 1 7,252
rn2kbnr/ppp1ppp1/8/1q5p/8/2N2B1P/PPPP1PP1/R1BQK2R b KQkq - 2 7,247
rn2kbnr/ppp1ppp1/1q6/7p/8/2N2B1P/PPPP1PP1/R1BQK2R w KQkq - 3 8,292
rn2kbnr/ppp1ppp1/1q6/7p/3P4/2N2B1P/PPP2PP1/R1BQK2R b KQkq - 0 8,255
r3kbnr/pppnppp1/1q6/7p/3P4/2N2B1P/PPP2PP1/R1BQK2R w KQkq - 1 9,331
r3kbnr/pppnppp1/1q6/7p/3P4/2N1BB1P/PPP2PP1/R2QK2R b KQkq - 2 9,264
2kr1bnr/pppnppp1/1q6/7p/3P4/2N1BB1P/PPP2PP1/R2QK2R w KQ - 3 10,265
2kr1bnr/pppnppp1/1q6/7p/3P4/2N1BB1P/PPP2PP1/R2Q1RK1 b - - 4 10,320
2kr1bnr/pppnppp1/8/7p/3P4/2N1BB1P/PqP2PP1/R2Q1RK1 w - - 0 11,626
2kr1bnr/pppnppp1/8/7p/3P4/2N1BB1P/PqPQ1PP1/R4RK1 b - - 1 11,482
2kr1bnr/pppn1pp1/8/4p2p/3P4/2N1BB1P/PqPQ1PP1/R4RK1 w - - 0 12,844
2kr1bnr/pppn1pp1/8/4p2p/3P4/2N1BB1P/PqPQ1PP1/1R3RK1 b - - 1 12,784
2kr1bnr/pppn1pp1/8/4p2p/3P4/2N1BB1P/P1PQ1PP1/1q3RK1 w - - 0 13,870
2kr1bnr/pppn1pp1/8/4p2p/3P4/2N1BB1P/P1PQ1PP1/1R4K1 b - - 0 13,855
2kr2nr/pppn1pp1/8/4p2p/1b1P4/2N1BB1P/P1PQ1PP1/1R4K1 w - - 1 14,924
2kr2nr/pppn1pp1/8/4p2p/1R1P4/2N1BB1P/P1PQ1PP1/6K1 b - - 0 14,933
rn1qkb1r/pp2pppp/2p2n2/3p1bB1/2PP4/2N5/PP2PPPP/R2QKBNR w KQkq - 4 5,40
rn1qkb1r/pp2pppp/2p2n2/3p1bB1/2PP4/2N2N2/PP2PPPP/R2QKB1R b KQkq - 5 5,21
rn1qkb1r/pp3ppp/2p1pn2/3p1bB1/2PP4/2N2N2/PP2PPPP/R2QKB1R w KQkq - 0 6,21
rn1qkb1r/pp3ppp/2p1pn2/3p1bB1/2PP4/2N1PN2/PP3PPP/R2QKB1R b KQkq - 0 6,12
rn1qk2r/pp2bppp/2p1pn2/3p1bB1/2PP4/2N1PN2/PP3PPP/R2QKB1R w KQkq - 1 7,23
rn1qk2r/pp2bppp/2p1pn2/3p1bB1/2PP4/2N1PN2/PP3PPP/2RQKB1R b Kkq - 2 7,6
r2qk2r/pp1nbppp/2p1pn2/3p1bB1/2PP4/2N1PN2/PP3PPP/2RQKB1R w Kkq - 3 8,4
r2qk2r/pp1nbppp/2p1pn2/3p1bB1/2PP4/P1N1PN2/1P3PPP/2RQKB1R b Kkq - 0 8,-7
r2qk2r/1p1nbppp/2p1pn2/p2p1bB1/2PP4/P1N1PN2/1P3PPP/2RQKB1R w Kkq - 0 9,-1
r2qk2r/1p1nbppp/2p1pn2/p2p1bB1/2PP4/P1N1PN2/1P2BPPP/2RQK2R b Kkq - 1 9,-3
r2q1rk1/1p1nbppp/2p1pn2/p2p1bB1/2PP4/P1N1PN2/1P2BPPP/2RQK2R w K - 2 10,0
r2q1rk1/1p1nbppp/2p1pn2/p2p1bB1/2PP4/P1N1PN2/1P2BPPP/2RQ1RK1 b - - 3 10,0
2rq1rk1/1p1nbppp/2p1pn2/p2p1bB1/2PP4/P1N1PN2/1P2BPPP/2RQ1RK1 w - - 4 11,33
2rq1rk1/1p1nbppp/2p1pn2/p2p1bB1/2PP4/PQN1PN2/1P2BPPP/2R2RK1 b - - 5 11,26
2r2rk1/1pqnbppp/2p1pn2/p2p1bB1/2PP4/PQN1PN2/1P2BPPP/2R2RK1 w - - 6 12,47
2r2rk1/1pqnbppp/2p1pn2/p2p1b2/2PP1B2/PQN1PN2/1P2BPPP/2R2RK1 b - - 7 12,26
2r2rk1/1pqn1ppp/2pbpn2/p2p1b2/2PP1B2/PQN1PN2/1P2BPPP/2R2RK1 w - - 8 13,114
2r2rk1/1pqn1ppp/2pBpn2/p2p1b2/2PP4/PQN1PN2/1P2BPPP/2R2RK1 b - - 0 13,93
2r2rk1/1p1n1ppp/2pqpn2/p2p1b2/2PP4/PQN1PN2/1P2BPPP/2R2RK1 w - - 0 14,88
2r2rk1/1p1n1ppp/2pqpn2/p2P1b2/3P4/PQN1PN2/1P2BPPP/2R2RK1 b - - 0 14,90
2r2rk1/1p1n1ppp/2pq1n2/p2p1b2/3P4/PQN1PN2/1P2BPPP/2R2RK1 w - - 0 15,82
2r2rk1/1p1n1ppp/2pq1n2/p2p1b2/N2P4/PQ2PN2/1P2BPPP/2R2RK1 b - - 1 15,8
2r2rk1/3n1ppp/2pq1n2/pp1p1b2/N2P4/PQ2PN2/1P2BPPP/2R2RK1 w - - 0 16,16
2r2rk1/3n1ppp/2pq1n2/ppNp1b2/3P4/PQ2PN2/1P2BPPP/2R2RK1 b - - 1 16,-4
2r2rk1/3n1ppp/2pq1n2/1pNp1b2/p2P4/PQ2PN2/1P2BPPP/2R2RK1 w - - 0 17,-22
2r2rk1/3n1ppp/2pq1n2/1pNp1b2/p2P4/P1Q1PN2/1P2BPPP/2R2RK1 b - - 1 17,-15
2r2rk1/5ppp/2pq1n2/1pnp1b2/p2P4/P1Q1PN2/1P2BPPP/2R2RK1 w - - 0 18,-18
2r2rk1/5ppp/2pq1n2/1pPp1b2/p7/P1Q1PN2/1P2BPPP/2R2RK1 b - - 0 18,-32
2r2rk1/4qppp/2p2n2/1pPp1b2/p7/P1Q1PN2/1P2BPPP/2R2RK1 w - - 1 19,-17
2r2rk1/4qppp/2p2n2/1pPp1b2/p2N4/P1Q1P3/1P2BPPP/2R2RK1 b - - 2 19,-9
2r2rk1/4qppp/2p2nb1/1pPp4/p2N4/P1Q1P3/1P2BPPP/2R2RK1 w - - 3 20,-19
2r2rk1/4qppp/2p2nb1/1pPp4/p2N4/P1Q1P2P/1P2BPP1/2R2RK1 b - - 0 20,-20
2r2rk1/4qppp/2p3b1/1pPp4/p2Nn3/P1Q1P2P/1P2BPP1/2R2RK1 w - - 1 21,-34
2r2rk1/4qppp/2p3b1/1pPp4/pQ1Nn3/P3P2P/1P2BPP1/2R2RK1 b - - 2 21,-21
2r2rk1/4q1pp/2p3b1/1pPp1p2/pQ1Nn3/P3P2P/1P2BPP1/2R2RK1 w - - 0 22,11
2r2rk1/4q1pp/2p3b1/1pPp1p2/pQ1Nn3/P2BP2P/1P3PP1/2R2RK1 b - - 1 22,-17
2r2rk1/4q1pp/2p3b1/1pPp4/pQ1Nnp2/P2BP2P/1P3PP1/2R2RK1 w - - 0 23,-9
2r2rk1/4q1pp/2p3b1/1pPp4/pQ1NnP2/P2B3P/1P3PP1/2R2RK1 b - - 0 23,-30
2r3k1/4q1pp/2p3b1/1pPp4/pQ1Nnr2/P2B3P/1P3PP1/2R2RK1 w - - 0 24,-10
2r3k1/4q1pp/2p3b1/1pPp4/pQ1Nnr2/P2B3P/1P3PP1/4RRK1 b - - 1 24,-90
2r3k1/6pp/2p3b1/1pqp4/pQ1Nnr2/P2B3P/1P3PP1/4RRK1 w - - 0 25,-103
2r3k1/6pp/2p3b1/1pQp4/p2Nnr2/P2B3P/1P3PP1/4RRK1 b - - 0 25,-157
2r3k1/6pp/2p3b1/1pnp4/p2N1r2/P2B3P/1P3PP1/4RRK1 w - - 0 26,-163
2r3k1/6pp/2p3B1/1pnp4/p2N1r2/P6P/1P3PP1/4RRK1 b - - 0 26,-150
2r3k1/6p1/2p3p1/1pnp4/p2N1r2/P6P/1P3PP1/4RRK1 w - - 0 27,-138
2r3k1/6p1/2p1N1p1/1pnp4/p4r2/P6P/1P3PP1/4RRK1 b - - 1 27,-247
2r3k1/6p1/2p1n1p1/1p1p4/p4r2/P6P/1P3PP1/4RRK1 w - - 0 28,-212
2r3k1/6p1/2p1R1p1/1p1p4/p4r2/P6P/1P3PP1/5RK1 b - - 0 28,-200
2r3k1/6p1/2p1Rrp1/1p1p4/p7/P6P/1P3PP1/5RK1 w - - 1 29,-187
2r3k1/6p1/2p1Rrp1/1p1p4/p7/P6P/1P3PP1/4R1K1 b - - 2 29,-134
2r3k1/6p1/2p1r1p1/1p1p4/p7/P6P/1P3PP1/4R1K1 w - - 0 30,-87
2r3k1/6p1/2p1R1p1/1p1p4/p7/P6P/1P3PP1/6K1 b - - 0 30,-88
2r5/5kp1/2p1R1p1/1p1p4/p7/P6P/1P3PP1/6K1 w - - 1 31,-79
2r5/5kp1/2p3p1/1p1p4/p7/P3R2P/1P3PP1/6K1 b - - 2 31,-275
2r5/5kp1/6p1/1ppp4/p7/P3R2P/1P3PP1/6K1 w - - 0 32,-287
2r5/5kp1/6p1/1ppp4/p7/P3R2P/1P3PP1/5K2 b - - 1 32,-211
2r5/5kp1/6p1/1p1p4/p1p5/P3R2P/1P3PP1/5K2 w - - 0 33,-78
2r5/5kp1/6p1/1p1pR3/p1p5/P6P/1P3PP1/5K2 b - - 1 33,-153
3r4/5kp1/6p1/1p1pR3/p1p5/P6P/1P3PP1/5K2 w - - 2 34,-163
3r4/5kp1/6p1/1p1pR3/p1p5/P4P1P/1P4P1/5K2 b - - 0 34,-179
3r4/6p1/5kp1/1p1pR3/p1p5/P4P1P/1P4P1/5K2 w - - 1 35,-128
3r4/6p1/5kp1/1p1p4/p1p5/P4P1P/1P2R1P1/5K2 b - - 2 35,-393
3r4/6p1/5kp1/1p6/p1pp4/P4P1P/1P2R1P1/5K2 w - - 0 36,-462
3r4/6p1/5kp1/1p6/p1pp4/P4P1P/1P1R2P1/5K2 b - - 1 36,-475
3r4/6p1/6p1/1p2k3/p1pp4/P4P1P/1P1R2P1/5K2 w - - 2 37,-465
3r4/6p1/6p1/1p2k3/p1pp4/P4P1P/1P1R1KP1/8 b - - 3 37,-755
3r4/6p1/6p1/1p1k4/p1pp4/P4P1P/1P1R1KP1/8 w - - 4 38,-649
3r4/6p1/6p1/1p1k4/p1pp4/P4PPP/1P1R1K2/8 b - - 0 38,-763
4r3/6p1/6p1/1p1k4/p1pp4/P4PPP/1P1R1K2/8 w - - 1 39,-543
4r3/6p1/6p1/1p1k4/p1pp3P/P4PP1/1P1R1K2/8 b - - 0 39,-909
8/6p1/6p1/1p1k4/p1pp3P/P3rPP1/1P1R1K2/8 w - - 1 40,-743
8/6p1/6p1/1p1k4/p1pp3P/P3rPP1/1P2RK2/8 b - - 2 40,-785
8/6p1/6p1/1p1k4/p1pp3P/Pr3PP1/1P2RK2/8 w - - 3 41,-825
8/6p1/6p1/1p1k4/p1pp1P1P/Pr4P1/1P2RK2/8 b - - 0 41,-859
8/6p1/6p1/1p1k4/p2p1P1P/Prp3P1/1P2RK2/8 w - - 0 42,-917
8/6p1/6p1/1p1k4/p2p1P1P/PrP3P1/4RK2/8 b - - 0 42,-888
8/6p1/6p1/1p1k4/p4P1P/Prp3P1/4RK2/8 w - - 0 43,-813
8/6p1/6p1/1p1k4/p4P1P/Prp3P1/4R3/5K2 b - - 1 43,-954
8/6p1/6p1/1p1k4/p4P1P/r1p3P1/4R3/5K2 w - - 0 44,-976
4R3/6p1/6p1/1p1k4/p4P1P/r1p3P1/8/5K2 b - - 1 44,-1048
4R3/6p1/6p1/3k4/pp3P1P/r1p3P1/8/5K2 w - - 0 45,-1056
3R4/6p1/6p1/3k4/pp3P1P/r1p3P1/8/5K2 b - - 1 45,-1076
3R4/6p1/6p1/8/ppk2P1P/r1p3P1/8/5K2 w - - 2 46,-1093
8/3R2p1/6p1/8/ppk2P1P/r1p3P1/8/5K2 b - - 3 46,-1078
8/3R2p1/6p1/8/ppk2P1P/r5P1/2p5/5K2 w - - 0 47,-1052
8/3R2p1/6p1/8/ppk2P1P/r5P1/2p3K1/8 b - - 1 47,-1056
8/3R2p1/6p1/8/pp3P1P/rk4P1/2p3K1/8 w - - 2 48,-1025
8/6p1/6p1/8/pp3P1P/rk1R2P1/2p3K1/8 b - - 3 48,-1073
8/6p1/6p1/8/pp3P1P/r2R2P1/1kp3K1/8 w - - 4 49,-1084
8/6p1/6p1/8/pp3P1P/r5P1/1kpR2K1/8 b - - 5 49,-1158
8/6p1/6p1/8/pp3P1P/r5P1/2pR2K1/1k6 w - - 6 50,-1110
rnbqkbnr/pp2pppp/2p5/3p4/2P1P3/8/PP1P1PPP/RNBQKBNR w KQkq - 0 3,54
rnbqkbnr/pp2pppp/2p5/3P4/2P5/8/PP1P1PPP/RNBQKBNR b KQkq - 0 3,14
rnbqkbnr/pp2pppp/8/3p4/2P5/8/PP1P1PPP/RNBQKBNR w KQkq - 0 4,47
rnbqkbnr/pp2pppp/8/3P4/8/8/PP1P1PPP/RNBQKBNR b KQkq - 0 4,44
rnb1kbnr/pp2pppp/8/3q4/8/8/PP1P1PPP/RNBQKBNR w KQkq - 0 5,65
rnb1kbnr/pp2pppp/8/3q4/8/2N5/PP1P1PPP/R1BQKBNR b KQkq - 1 5,52
rnb1kbnr/pp2pppp/8/6q1/8/2N5/PP1P1PPP/R1BQKBNR w KQkq - 2 6,218
rnb1kbnr/pp2pppp/8/6q1/8/2N2N2/PP1P1PPP/R1BQKB1R b KQkq - 3 6,140
rnb1kbnr/pp2pppp/6q1/8/8/2N2N2/PP1P1PPP/R1BQKB1R w KQkq - 4 7,365
rnb1kbnr/pp2pppp/6q1/8/3P4/2N2N2/PP3PPP/R1BQKB1R b KQkq - 0 7,305
rnb1kb1r/pp2pppp/5nq1/8/3P4/2N2N2/PP3PPP/R1BQKB1R w KQkq - 1 8,617
rnb1kb1r/pp2pppp/5nq1/1B6/3P4/2N2N2/PP3PPP/R1BQK2R b KQkq - 2 8,404
r1b1kb1r/pp1npppp/5nq1/1B6/3P4/2N2N2/PP3PPP/R1BQK2R w KQkq - 3 9,541
r1b1kb1r/pp1npppp/5nq1/1B6/3P4/2N2N2/PP3PPP/R1BQ1RK1 b kq - 4 9,381
r1b1kb1r/pp1n1ppp/4pnq1/1B6/3P4/2N2N2/PP3PPP/R1BQ1RK1 w kq - 0 10,671
r1b1kb1r/pp1n1ppp/4pnq1/1B2N3/3P4/2N5/PP3PPP/R1BQ1RK1 b kq - 1 10,626
r1b1kb1r/pp1n1ppp/4pn2/1B2N2q/3P4/2N5/PP3PPP/R1BQ1RK1 w kq - 2 11,635
r1b1kb1r/pp1n1ppp/4pn2/1B2N2q/Q2P4/2N5/PP3PPP/R1B2RK1 b kq - 3 11,234
r1b1k2r/pp1n1ppp/3bpn2/1B2N2q/Q2P4/2N5/PP3PPP/R1B2RK1 w kq - 4 12,301
rnbqkb1r/ppp1pppp/8/3n4/3P4/5N2/PPP2PPP/RNBQKB1R b KQkq - 1 4,58
r1bqkb1r/ppp1pppp/2n5/3n4/3P4/5N2/PPP2PPP/RNBQKB1R w KQkq - 2 5,130
r1bqkb1r/ppp1pppp/2n5/3n4/2PP4/5N2/PP3PPP/RNBQKB1R b KQkq - 0 5,112
r1bqkb1r/ppp1pppp/1nn5/8/2PP4/5N2/PP3PPP/RNBQKB1R w KQkq - 1 6,178
r1bqkb1r/ppp1pppp/1nn5/8/2PP4/4BN2/PP3PPP/RN1QKB1R b KQkq - 2 6,94
r1bqkb1r/ppp1pppp/1n6/n7/2PP4/4BN2/PP3PPP/RN1QKB1R w KQkq - 3 7,259
r1bqkb1r/ppp1pppp/1n6/n7/Q1PP4/4BN2/PP3PPP/RN2KB1R b KQkq - 4 7,-1186
r1bqkb1r/ppp1pppp/1nn5/8/Q1PP4/4BN2/PP3PPP/RN2KB1R w KQkq - 5 8,147
r1bqkb1r/ppp1pppp/1nn5/3P4/Q1P5/4BN2/PP3PPP/RN2KB1R b KQkq - 0 8,-863
r1bqkb1r/ppp1pppp/2n5/3P4/n1P5/4BN2/PP3PPP/RN2KB1R w KQkq - 0 9,-815
rnbqkb1r/4pppp/p2p1n2/1p6/2BNP3/2N5/PPP2PPP/R1BQK2R w KQkq - 0 7,-14
rnbqkb1r/4pppp/p2p1n2/1p6/3NP3/1BN5/PPP2PPP/R1BQK2R b KQkq - 1 7,-12
rnbqkb1r/5ppp/p2ppn2/1p6/3NP3/1BN5/PPP2PPP/R1BQK2R w KQkq - 0 8,45
rnbqkb1r/5ppp/p2ppn2/1p6/3NPP2/1BN5/PPP3PP/R1BQK2R b KQkq - 0 8,-21
rnbqk2r/4bppp/p2ppn2/1p6/3NPP2/1BN5/PPP3PP/R1BQK2R w KQkq - 1 9,81
rnbqk2r/4bppp/p2ppn2/1p6/3NPP2/1BN5/PPP3PP/R1BQ1RK1 b kq - 2 9,19
rnbq1rk1/4bppp/p2ppn2/1p6/3NPP2/1BN5/PPP3PP/R1BQ1RK1 w - - 3 10,-79
rnbq1rk1/4bppp/p2ppn2/1p6/3NPP2/1BN1B3/PPP3PP/R2Q1RK1 b - - 4 10,-101
rnbq1rk1/4bppp/p2ppn2/8/1p1NPP2/1BN1B3/PPP3PP/R2Q1RK1 w - - 0 11,-86
rnbq1rk1/4bppp/p2ppn2/4P3/1p1N1P2/1BN1B3/PPP3PP/R2Q1RK1 b - - 0 11,-81
rnbq1rk1/4bppp/p2ppn2/4P3/3N1P2/1Bp1B3/PPP3PP/R2Q1RK1 w - - 0 12,-66
rnbq1rk1/4bppp/p2ppP2/8/3N1P2/1Bp1B3/PPP3PP/R2Q1RK1 b - - 0 12,-104
rnbq1rk1/5ppp/p2ppb2/8/3N1P2/1Bp1B3/PPP3PP/R2Q1RK1 w - - 0 13,-92
rnbq1rk1/5ppp/p2ppb2/8/3N1P2/1BP1B3/P1P3PP/R2Q1RK1 b - - 0 13,-112
rn1q1rk1/1b3ppp/p2ppb2/8/3N1P2/1BP1B3/P1P3PP/R2Q1RK1 w - - 1 14,-78
rn1q1rk1/1b3ppp/p2ppb2/8/3N1P2/1BPQB3/P1P3PP/R4RK1 b - - 2 14,-135
r2q1rk1/1b1n1ppp/p2ppb2/8/3N1P2/1BPQB3/P1P3PP/R4RK1 w - - 3 15,-168
r2q1rk1/1b1n1ppp/p2ppb2/8/3N1P2/1BPQB3/P1P3PP/3R1RK1 b - - 4 15,-234
r2q1rk1/1b3ppp/p2ppb2/2n5/3N1P2/1BPQB3/P1P3PP/3R1RK1 w - - 5 16,-222
r2q1rk1/1b3ppp/p2ppb2/2n5/3N1P2/1BP1B3/P1P1Q1PP/3R1RK1 b - - 6 16,-192
r1q2rk1/1b3ppp/p2ppb2/2n5/3N1P2/1BP1B3/P1P1Q1PP/3R1RK1 w - - 7 17,-203
r1q2rk1/1b3ppp/p2ppb2/2n5/2PN1P2/1B2B3/P1P1Q1PP/3R1RK1 b - - 0 17,-200
r1q2rk1/1b3ppp/p2ppb2/8/2PNnP2/1B2B3/P1P1Q1PP/3R1RK1 w - - 1 18,-158
r1q2rk1/1b3ppp/p2ppb2/8/2PNnP2/1B1QB3/P1P3PP/3R1RK1 b - - 2 18,-219
r1q2rk1/1b3ppp/p2ppb2/2n5/2PN1P2/1B1QB3/P1P3PP/3R1RK1 w - - 3 19,-187
r1q2rk1/1b3ppp/p2ppb2/2n5/2PN1P2/1BQ1B3/P1P3PP/3R1RK1 b - - 4 19,-210
r1q2rk1/1b3ppp/p2pp3/2n5/2Pb1P2/1BQ1B3/P1P3PP/3R1RK1 w - - 0 20,-76
r1q2rk1/1b3ppp/p2pp3/2n5/2PB1P2/1BQ5/P1P3PP/3R1RK1 b - - 0 20,-88
r4rk1/1b3ppp/p1qpp3/2n5/2PB1P2/1BQ5/P1P3PP/3R1RK1 w - - 1 21,-36
r4rk1/1b3ppp/p1qpp3/2n5/2PB1P2/1B4Q1/P1P3PP/3R1RK1 b - - 2 21,-38
r4rk1/1b3p1p/p1qpp1p1/2n5/2PB1P2/1B4Q1/P1P3PP/3R1RK1 w - - 0 22,-41
r4rk1/1b3p1p/p1qpp1p1/2n5/2PB1P2/1B3Q2/P1P3PP/3R1RK1 b - - 1 22,-70
r4rk1/1b3p1p/pq1pp1p1/2n5/2PB1P2/1B3Q2/P1P3PP/3R1RK1 w - - 2 23,-35
r4rk1/1b3p1p/pq1pp1p1/2B5/2P2P2/1B3Q2/P1P3PP/3R1RK1 b - - 0 23,-117
r4rk1/1b3p1p/pq2p1p1/2p5/2P2P2/1B3Q2/P1P3PP/3R1RK1 w - - 0 24,-84
r4rk1/1b3p1p/pq2p1p1/2p5/2P2P2/1B6/P1P2QPP/3R1RK1 b - - 1 24,-101
r4rk1/1b5p/pq2p1p1/2p2p2/2P2P2/1B6/P1P2QPP/3R1RK1 w - - 0 25,0
r4rk1/1b1R3p/pq2p1p1/2p2p2/2P2P2/1B6/P1P2QPP/5RK1 b - - 1 25,-52
r4rk1/3R3p/pq2p1p1/2p2p2/2P1bP2/1B6/P1P2QPP/5RK1 w - - 2 26,164
r4rk1/3R3p/pq2p1p1/2p2p2/2P1bP2/1B6/P1P2QPP/3R2K1 b - - 3 26,0
3r1rk1/3R3p/pq2p1p1/2p2p2/2P1bP2/1B6/P1P2QPP/3R2K1 w - - 4 27,18
3r1rk1/3R3p/pq2p1p1/2p2p2/2P1bP2/1B6/P1PQ2PP/3R2K1 b - - 5 27,0
5rk1/3r3p/pq2p1p1/2p2p2/2P1bP2/1B6/P1PQ2PP/3R2K1 w - - 0 28,14
5rk1/3Q3p/pq2p1p1/2p2p2/2P1bP2/1B6/P1P3PP/3R2K1 b - - 0 28,18
5rk1/3Q3p/p1q1p1p1/2p2p2/2P1bP2/1B6/P1P3PP/3R2K1 w - - 1 29,59
5rk1/7p/p1Q1p1p1/2p2p2/2P1bP2/1B6/P1P3PP/3R2K1 b - - 0 29,44
5rk1/7p/p1b1p1p1/2p2p2/2P2P2/1B6/P1P3PP/3R2K1 w - - 0 30,49
5rk1/7p/p1bRp1p1/2p2p2/2P2P2/1B6/P1P3PP/6K1 b - - 1 30,67
2r3k1/7p/p1bRp1p1/2p2p2/2P2P2/1B6/P1P3PP/6K1 w - - 2 31,51
2r3k1/7p/p1b1R1p1/2p2p2/2P2P2/1B6/P1P3PP/6K1 b - - 0 31,44
2r5/5k1p/p1b1R1p1/2p2p2/2P2P2/1B6/P1P3PP/6K1 w - - 1 32,115
2r5/5k1p/p1b3p1/2p1Rp2/2P2P2/1B6/P1P3PP/6K1 b - - 2 32,122
2r5/5k1p/p5p1/2p1Rp2/2P1bP2/1B6/P1P3PP/6K1 w - - 3 33,119
2r5/5k1p/p5p1/2p1Rp2/2P1bP2/1B6/P1P2KPP/8 b - - 4 33,99
2r5/7p/p4kp1/2p1Rp2/2P1bP2/1B6/P1P2KPP/8 w - - 5 34,102
2r5/7p/p4kp1/2p1Rp2/2P1bP2/1B2K3/P1P3PP/8 b - - 6 34,-108
2r5/8/p4kpp/2p1Rp2/2P1bP2/1B2K3/P1P3PP/8 w - - 0 35,115
2r5/8/p4kpp/2p1Rp2/2P1bP2/1B2K1P1/P1P4P/8 b - - 0 35,80
2r5/8/p4k1p/2p1Rpp1/2P1bP2/1B2K1P1/P1P4P/8 w - - 0 36,89
2r5/8/p4k1p/2p1Rpp1/2P1bP2/1BP1K1P1/P6P/8 b - - 0 36,82
2r5/8/p4k2/2p1Rppp/2P1bP2/1BP1K1P1/P6P/8 w - - 0 37,55
2r5/8/p4k2/2p1Rppp/2P1bP2/2P1K1P1/P6P/3B4 b - - 1 37,40
